Video ID,Video Title,Channel Name,Category,Category ID,Upload Date,Upload Time,Likes,Views,Comments,Duration (Seconds)
YhKJGIOsu7w,I BOUGHT FERRARI AND TOYOTA SUPRA | CAR FOR SALE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-07-29,12:30:15,309286,5376510,2470,59
MhC6xKr1voI,I BECOME A RACE CAR MECHANIC,Total Gaming,Gaming,20,2023-07-28,04:00:21,38668,515312,1790,2080
mjKB_BwI_2c,EASY 999 IQ MOMENT [SOLO VS SQUAD] | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-07-27,04:00:23,2308141,34834157,5443,58
1LZh67k_L-8,I OPEN MY NEW CAFE IN GUJARAT🤫,Total Gaming,Gaming,20,2023-07-26,04:00:00,63473,1178031,2588,3042
NmjXP6ukrrI,GRANDMASTER 6 PRO BLACK BUNNY BUNDLE VS AJJUBHAI AND AMITBHAI BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-07-23,04:00:16,123444,2333003,6930,3028
cUqgyDEe9Qo,AJJUBHAI HACKER??💀 | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-07-20,10:30:10,345561,3445689,1342,60
_fyGm0BnasI,IS THIS THE BEST CAR SELLING GAME?,Total Gaming,Gaming,20,2023-07-19,04:00:30,110106,1839379,5196,2784
wnNnvkYYU4w,MP40 IS BEST🔥🔥SOLO VS SQUAD | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-07-18,11:00:45,1545112,23032807,2770,60
OG57xja0gxY,INSTA 6 PRO BAAP PLAYERS VS AJJUBHAI AMITBHAI AND MUNNABHAI BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-07-16,04:00:08,183210,3882602,6783,1583
M7l_Z61J1j4,FREE FIRE BIGGEST SECRET REVEAL | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-07-14,10:30:13,828501,6790300,2966,59
E29VSqlNuiE,MY BEST M4A1 HACKER LEVEL🔥SOLO VS SQUAD GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-07-12,04:00:11,182948,2684423,4798,1015
5HIokZezm_8,MY 5 BEST CS OR BR RANK CHARACTER PRESET | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-07-10,13:00:04,440236,5778471,1131,35
E28cYXQ6gsE,GLOBAL TOP 6 PLAYERS VS AJJUBHAI AMITBHAI BEST CLASH SQUAD FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-07-09,04:00:08,146376,2899449,5110,1563
kriO_gaQ-pU,I AM #66 NUMBER PLAYER IN NEPAL AND BANGLADESH (SOLO VS SQUAD) BEST FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-07-07,04:00:21,125171,1945066,3709,973
Qasc8lJ45Uw,"SEASON 34 PLATINUM TO GRANDMASTER RANK PUSH WITH AMITBHAI, MUNNABHAI AND ROMEO | GARENA FREE FIRE",Total Gaming,Gaming,20,2023-07-04,04:00:12,122948,2067452,3038,2038
ejH2G3Ss8Fc,BREAKING MY OWN RECORD 😈SOLO VS SQUAD FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-06-29,04:00:20,225606,2799798,6025,1036
JfcVs_GLHWI,"RARE 6 PRO PURPLE SHADE PLAYER VS VS AJJUBHAI, AMITBHAI, MUNNABHAI CS FF GAMEPLAY | GARENA FREE FIRE",Total Gaming,Gaming,20,2023-06-25,08:45:00,93550,1724310,4545,996
bmqIT6o71jQ,AJJUBHAI KING OF SOLO VS SQUAD👑😈BEST FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-06-23,13:30:23,172726,2798484,10466,952
mq5cJPKvWlw,AMITBHAI KE SATH PRANK KIYA😂😂 | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-06-22,04:00:25,2052035,17749467,7919,59
3PzNC2c_M-E,LAUNCHING MY FIRST INTERNATIONAL AIRPORT IN CITIES SKYLINES,Total Gaming,Gaming,20,2023-06-20,13:30:03,41136,673964,2394,3695
wHwFEO7QdOw,AJJUBHAI AMITBHAI VS 6 PRO DOCTOR BUNDLE GRANDMASTER PLAYER CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-06-18,04:00:33,134648,2313589,9806,1558
CUccnnyVUgQ,SOLO VS SQUAD IN BGMI BREAKING MY OWN RECORDS | BGMI GAMEPLAY #2,Total Gaming,Gaming,20,2023-06-16,13:00:16,150538,1999691,14728,1510
pmCyQaTgGgM,TIME TRAVELLING TO HISTORY TO BECOME RICH!!🤑 | MEDIEVAL TRADER SIMULATOR,Total Gaming,Gaming,20,2023-06-14,04:00:33,109239,1546223,9091,1853
MP1Vu6Vlamc,6 PRO GRANDMASTER 31000+ SCORE PLAYER VS AJJUBHAI AMITBHAI CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-06-11,04:00:15,152900,2341500,5854,1358
4zFxKr2_Rng,THIS M4A1 SKIN IS FIRE🔥SOLO VS SQUAD HEROIC 2 BEST GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-06-08,04:00:03,109326,1562491,11723,945
JUieNvuvrEM,PARACHUTE KILL😈SOLO VS SQUAD AJJUBHAI BEST GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-06-05,04:00:09,153042,1873610,28109,1002
5Cc9MBrvgAo,AJJUBHAI FIRST TIME PLAYING BGMI AFTER UNBAN | BGMI GAMEPLAY #1,Total Gaming,Gaming,20,2023-06-02,04:00:05,267789,3117406,24394,1719
DGyDgGI5v0s,GROZA-X HACKER LEVEL🔥 SOLO VS SQUAD BEST GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-05-28,04:00:08,138283,2111376,5089,932
Kdg0YPD7NDA,TIME TO LEAVE FF!😭 AJJUBHAI VS 6 INDIA'S TOP PLAYER CLASH SQUAD GAMEPLAY (1 VS 6) | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-05-24,04:15:01,120739,2035716,7083,1898
5TheEK5HIzo,[ PART 3 FINAL ] AJJUBHAI AMITBHAI VS NITIN FF AND ALL SHORTS CREATOR | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-05-19,10:30:03,144549,2791956,15549,7745
D1kZLfAvjCI,MY NEW POLICE JOB!! I CAUGHT A DRUG SMUGGLER | CONTRABAND POLICE GAMEPLAY PART 1,Total Gaming,Gaming,20,2023-05-16,04:00:05,39957,571856,2661,3032
