Video ID,Video Title,Channel Name,Category,Category ID,Upload Date,Upload Time,Likes,Views,Comments,Duration (Seconds)
YaHqNLiCbgI,meeting rafeal leo and joao felix🇵🇹,IShowSpeed,Gaming,20,2023-03-24,00:56:55,111833,2008917,2373,740
EFRY22vYbR0,irl stream at Portugal Game Meeting Ronaldo🇵🇹,IShowSpeed,Gaming,20,2023-03-23,22:20:17,130686,2843065,3149,10534
R2v3Sui_9WA,irl stream in Portugal🇵🇹Finding Ronaldo,IShowSpeed,Gaming,20,2023-03-23,14:59:25,72077,1196881,1917,2699
PhTIpl6Fr7Q,apologies,IShowSpeed,Gaming,20,2023-03-21,21:23:26,59096,1568162,1446,11617
wNmX0IhnVGc,bald,IShowSpeed,Gaming,20,2023-03-20,23:28:00,57517,1467444,1336,7012
mAbnPMJdnIY,❍⌇─➭ speed﹀﹀ ︵↷,IShowSpeed,Gaming,20,2023-03-17,23:16:40,74404,2180033,1910,12559
5QXsUbElfJs,UCL ISHOWSPEED LIVE 🔴,IShowSpeed,Gaming,20,2023-03-16,22:51:45,59847,1454232,1230,11136
Ve_dU00kNi4,16  million...,IShowSpeed,Gaming,20,2023-03-15,12:59:21,85848,1230801,4186,1510
zFBEE3gtsoA,रफ़्तार sui,IShowSpeed,Gaming,20,2023-03-15,00:19:08,61998,1571571,1412,9432
GCCLwl4TIK8,push it to the top,IShowSpeed,Gaming,20,2023-03-14,00:23:30,68182,1733931,1139,15056
Pj1kbnhoSV0,速度复来,IShowSpeed,Gaming,20,2023-03-12,23:04:58,71844,2169569,1693,12802
CnCTwu1ZZUY,SUPER SMASH SATURDAY,IShowSpeed,Gaming,20,2023-03-11,22:06:57,61350,1524498,1206,10715
J0ZZ4lEjewE,2026,IShowSpeed,Gaming,20,2023-03-10,21:59:40,60666,1550199,1441,11010
Gj2r9NMqPVI,messi please loose,IShowSpeed,Gaming,20,2023-03-08,22:39:56,48617,1159728,1061,10235
zBnozqiJ6wI,long long time,IShowSpeed,Gaming,20,2023-03-07,21:36:34,62832,1378334,1369,11094
XuamvHu-MXo,I Went Snowboarding...,IShowSpeed,Gaming,20,2023-03-06,18:00:23,191591,3338447,7231,978
YruX3Vn8LCE,sunday live XD,IShowSpeed,Gaming,20,2023-02-26,22:44:55,42584,1395289,2637,5519
f1j_3vUMsNA,NEVER STOP,IShowSpeed,Gaming,20,2023-02-26,01:18:51,71547,2406077,1891,13267
d8YP34ToWos,its friday friday gotta get down on friday,IShowSpeed,Gaming,20,2023-02-25,00:28:17,37054,1268528,821,11094
3PfEVKiSSUw,🚄🏍🏎️💨🏁⚡,IShowSpeed,Gaming,20,2023-02-22,23:08:01,75148,2801240,2570,11341
obkouEkBf6I,🔴habbibi  speeeeeed🔴,IShowSpeed,Gaming,20,2023-02-21,19:50:39,43229,978606,1637,3634
aIU3HxVWUXI,ʕ•́ᴥ•̀ʔ,IShowSpeed,Gaming,20,2023-02-20,23:55:19,56334,1578649,1612,12872
2-U_H7AR7Ts,lovely,IShowSpeed,Gaming,20,2023-02-20,01:29:18,45445,1411444,1035,9792
uJsMuNyusS0,SATURDAY SPEED NIGHT,IShowSpeed,Gaming,20,2023-02-18,21:56:38,64314,1507761,1810,16464
7xyvV7_dQZM,WEIRD DAY,IShowSpeed,Gaming,20,2023-02-16,23:12:35,47233,1255420,1148,10804
twqlsAg4R78,1:51pm,IShowSpeed,Gaming,20,2023-02-15,23:13:26,48959,1276958,1394,10473
IjpTl8Lzs-Y,VALENTINES DAY,IShowSpeed,Gaming,20,2023-02-14,20:14:31,50969,1257583,1274,10461
5en8Xr167Kc,assalumilakim,IShowSpeed,Gaming,20,2023-02-13,23:13:33,52480,1360593,1088,17235
mgSYVhjGuQY,it is Sunday,IShowSpeed,Gaming,20,2023-02-12,20:54:32,44219,1214745,2250,7839
iG0BYlxHj-U,WEEK-END  hydg,IShowSpeed,Gaming,20,2023-02-12,00:51:03,48441,1407946,1603,16887
